date,headline,summary,url,source,source_categories,tags
2026-06-17,Nvidia reveals AI robots that taught themselves to install GPUs into motherboards — video shows robot ‘solve high-precision tasks like… installing GPUs all by itself’,Nvidia showcases agentic robots that can teach themselves high-precision and dexterous tasks - like PC building - in the real world.,https://www.tomshardware.com/tech-industry/artificial-intelligence/nvidia-reveals-ai-robots-that-taught-themselves-to-install-gpus-into-motherboards-video-shows-robot-solve-high-precision-tasks-like-installing-gpus-all-by-itself,Tom's Hardware,"hardware,semiconductor","Artificial Intelligence,Tech Industry"
2026-06-17,World model maker Odyssey nabs $1.45B valuation backed by Amazon and other big names,"World models are the next big thing in AI beyond LLMs and, with this round, Odyssey has cemented itself as one of the startups to watch.",https://techcrunch.com/2026/06/17/world-model-maker-odyssey-nabs-1-45b-valuation-backed-by-amazon-and-other-big-names/,TechCrunch AI,"artificial-intelligence,tech","AI,Fundraising,Startups,TC,In Brief,odyssey,world models"
2026-06-17,"Only 16 percent of Americans think AI will have a positive impact on society, a new study shows","Although Wall Street loves AI, every day Americans are significantly less optimistic about the industry, a new report from Pew Research shows.",https://techcrunch.com/2026/06/17/only-16-percent-of-americans-think-ai-will-have-a-positive-impact-on-society-a-new-study-shows/,TechCrunch AI,"artificial-intelligence,tech","AI,ChatGPT,gemini,Grok"
2026-06-17,Google bets on Gemini to reinvent the smart home speaker,Google is betting generative AI can breathe new life into the smart speaker. The company's new $99.99 Google Home Speaker replaces the rigid commands of the Google Assistant era with more conversational Gemini interactions.,https://techcrunch.com/2026/06/17/google-bets-on-gemini-to-reinvent-the-smart-home-speaker/,TechCrunch AI,"artificial-intelligence,tech","AI,Gadgets,Media & Entertainment,audio device,Google,google home,smart speaker"
2026-06-17,"Collecting robot training data is dirty, unglamorous work. Some AI labs are already paying XDOF to do it.","If physical AI is going to match the accomplishments of LLMs, there's a data problem that needs to be solved.",https://techcrunch.com/2026/06/17/collecting-robot-training-data-is-dirty-unglamorous-work-some-ai-labs-are-already-paying-xdof-to-do-it/,TechCrunch AI,"artificial-intelligence,tech","AI,Startups,a16z,robots,Thrive Capital"
2026-06-17,Pramaana Labs raises $27M seed round from Khosla Ventures to bring formal verification to AI,"Pramaana will focus on highly sensitive verticals like law, drug discovery, and tax preparation — where errors can be costly and reliability is at a premium.",https://techcrunch.com/2026/06/17/pramaana-labs-raises-27-million-seed-round-from-khosla-ventures-to-bring-formal-verification-to-ai/,TechCrunch AI,"artificial-intelligence,tech","AI,Startups,formal verification,Khosla Ventures,reliability"
2026-06-17,Canadian pension giant joins race to fund India’s AI-fueled data center boom,"The Canadian pension giant will acquire an 8.2% stake in CtrlS, a tech giant that operates more than 15 data centers across India.",https://techcrunch.com/2026/06/17/canadian-pension-giant-joins-race-to-fund-indias-ai-fueled-data-center-boom/,TechCrunch AI,"artificial-intelligence,tech","AI,Enterprise,Canada Pension Plan Investment Board,CPP Investments,CtrlS"
2026-06-17,DeepL acquires Mixhalo for live-event audio streaming and translation,"With this acquisition, DeepL is opening an office in San Francisco to expand its U.S. business.",https://techcrunch.com/2026/06/17/deepl-acquires-mixhalo-for-live-event-audio-streaming-and-translation/,TechCrunch AI,"artificial-intelligence,tech","AI,Startups,AI translation,DeepL,Mergers and Acquisitions,Mixhalo"
2026-06-17,U.S. gov't asks court to dismiss NAACP lawsuit against Elon Musk's xAI over use of unpermitted gas turbines — DOJ says Grok model running at Colossus 2 ‘supports mission-critical operations’,"The US government is seeking dismissal of a lawsuit from the NAACP, arguing that the Colossus 2 data center is crucial for national security. The data center runs the Grok Gov AI model, and the government claims a shutdown ""directly threatens ongoing national security interests.""",https://www.tomshardware.com/tech-industry/big-tech/u-s-govt-asks-court-to-dismiss-naacp-lawsuit-against-elon-musks-xai-over-use-of-unpermitted-gas-turbines-doj-says-grok-model-running-at-colossus-2-supports-mission-critical-operations,Tom's Hardware,"hardware,semiconductor","Big Tech,Tech Industry"
2026-06-17,"Save $500 on this Acer 16” Predator Helios Neo 16 IPS Gaming laptop — just $1,499.99 gets you a powerful portable gaming rig with an RTX 5070, 32GB DDR5, and Intel Core Ultra 9 275 HX processor","Save $500 on Acer’s Predator Helios Neo 16 AI Gaming laptop and score a powerful gaming laptop with 32GB of RAM and RTX 5070 for only $1,499.99.",https://www.tomshardware.com/pc-components/save-usd500-on-this-acer-16-predator-helios-neo-16-ips-gaming-laptop-just-usd1-499-99-gets-you-a-powerful-portable-gaming-rig-with-an-rtx-5070-32gb-ddr5-and-intel-core-ultra-9-275-hx-processor,Tom's Hardware,"hardware,semiconductor",PC Components
2026-06-17,Uncle Sam bets $500M that Alphabet spinoff's AI can dig up new semiconductor materials,"AI drug discovery is so last year, even though it hasn't accomplished much yet",https://www.theregister.com/systems/2026/06/17/uncle-sam-bets-500m-that-alphabet-spinoffs-ai-can-dig-up-new-semiconductor-materials/5257854,The Register,"datacenter,infrastructure",systems
2026-06-17,Intel starts cooking up enhanced 18A-P silicon for would-be foundry customers,Chipzilla claims 9% speed bump without extra power draw but is compatible with designs for 18A,https://www.theregister.com/systems/2026/06/17/intel-starts-cooking-up-enhanced-18a-p-silicon-for-would-be-foundry-customers/5257487,The Register,"datacenter,infrastructure",systems
2026-06-17,Estonia intends to recognize AI agents with digital IDs,I am not a number! I am a free agent (that just happens to have a number),https://www.theregister.com/ai-and-ml/2026/06/18/estonia-intends-to-recognize-ai-agents-with-digital-ids/5258087,The Register,"datacenter,infrastructure",ai and ml
2026-06-17,"Smelly config files will make your agents waste tokens, researchers warn",Researchers urge developers to see that less is more when it comes to instructions,https://www.theregister.com/ai-and-ml/2026/06/17/smelly-config-files-will-make-your-agents-waste-tokens-researchers-warn/5257951,The Register,"datacenter,infrastructure",ai and ml
2026-06-17,Roelof Botha joins SpaceX’s board of directors,"The former Sequoia Capital leader is filling an ""existing vacancy"" on SpaceX's board, days after the company went public in the largest IPO ever.",https://techcrunch.com/2026/06/17/roelof-botha-joins-spacexs-board-of-directors/,TechCrunch AI,"artificial-intelligence,tech","AI,Space,Venture,Elon Musk,roelof botha,SpaceX"
2026-06-17,Developers build the best tools for developers – and are now defanging the AI menace,Fear and even grief are natural reactions to machines that do your job. The next reactions – acceptance and innovation – are more useful,https://www.theregister.com/ai-and-ml/2026/06/17/developers-build-the-best-tools-for-developers-and-are-now-defanging-the-ai-menace/5255316,The Register,"datacenter,infrastructure",ai and ml
2026-06-17,System76 boss reckons he can liberate the entire PC stack... just give him another 15 years,"Bootstrapped Linux box-botherer flogs new Thelio kit, talks up COSMIC, and politely declines to bolt AI onto everything",https://www.theregister.com/personal-tech/2026/06/17/system76-boss-reckons-he-can-liberate-the-entire-pc-stack-just-give-him-another-15-years/5255258,The Register,"datacenter,infrastructure",personal tech
2026-06-17,Brit competition cops order Google to make search rankings less mysterious,"New rules cover organic rankings, AI Overviews, and user-approved search data sharing",https://www.theregister.com/personal-tech/2026/06/17/brit-competition-cops-order-google-to-make-search-rankings-less-mysterious/5257506,The Register,"datacenter,infrastructure",personal tech
2026-06-17,UK.gov links up with LinkedIn for jobs market intel from 40M accounts,What anonymized data taught me about B2B sales... and reliance on the private sector for statistical info,https://www.theregister.com/public-sector/2026/06/17/ukgov-links-up-with-linkedin-for-jobs-market-intel-from-40m-accounts/5257545,The Register,"datacenter,infrastructure",public sector
2026-06-17,"Apple's WebKit performance tax leaves iOS browsers stuck in the slow lane, says Microsoft","Rival rendering engines could make pages load almost 30% faster on iPhones, Redmond claims",https://www.theregister.com/software/2026/06/17/apples-webkit-performance-tax-leaves-ios-browsers-stuck-in-the-slow-lane-says-microsoft/5257384,The Register,"datacenter,infrastructure",software
2026-06-17,"First official details of AMD's next-gen 'Mustang Peak' Threadripper CPUs come into view — chips feature DDR5, PCIe 6.0, and a new socket","We now have the first confirmed details about AMD's Zen 6-based Threadripper CPUs, code-named Mustang Peak.",https://www.tomshardware.com/pc-components/cpus/first-official-details-of-amds-next-gen-mustang-peak-threadripper-cpus-come-into-view-chips-feature-ddr5-pcie-6-0-and-a-new-socket,Tom's Hardware,"hardware,semiconductor","CPUs,PC Components"
2026-06-17,"AWS hypes continuous agentic DevOps, puts Kiro in your pocket","Trust is the biggest barrier to AI adoption, says AI chief, claiming that new features in Bedrock AgentCore will prevent bad outcomes",https://www.theregister.com/devops/2026/06/17/aws-hypes-continuous-agentic-devops-puts-kiro-in-your-pocket/5256365,The Register,"datacenter,infrastructure",devops
2026-06-17,"Intel's fab roadmap examined — Arizona, Ohio, Ireland, and the two deadlines deciding 14A process node",This roadmap provides an in-depth analysis of Intel's current plans for its chip production capacity.,https://www.tomshardware.com/tech-industry/semiconductors/intels-fab-roadmap-examined,Tom's Hardware,"hardware,semiconductor","Semiconductors,Tech Industry,Manufacturing"
2026-06-17,"US pulls the 'kill-switch' on Anthropic's Fable 5 AI models, sending global allies scrambling — European and Canadian leaders alarm allies over sudden export bans","Following the Trump administration's block on Anthropic's Mythos 5 and Fable 5 models, world leaders have raised concerns that without direct access to frontier models, they may need to develop their own national alternatives.",https://www.tomshardware.com/tech-industry/artificial-intelligence/us-pulls-the-kill-switch-on-anthropics-fable-5-ai-models-sending-global-allies-scrambling-european-and-canadian-leaders-alarm-allies-over-sudden-export-bans,Tom's Hardware,"hardware,semiconductor","Artificial Intelligence,Tech Industry"
2026-06-17,"DeepSeek was set to be added to US Entity List for supporting China’s military and intelligence operations, report claims — White House holds off to avoid escalating tensions with China","DeepSeek and CXMT, which have both been tagged as supporting Chinese military and intelligence operations, are set to be added to the U.S.'s Entity List. However, the White House hasn't included them yet in order to avoid escalating trade tensions with Beijing.",https://www.tomshardware.com/tech-industry/deepseek-was-set-to-be-added-to-us-entity-list-for-supporting-chinas-military-and-intelligence-operations-report-claims-white-house-holds-off-to-avoid-escalating-tensions-with-china,Tom's Hardware,"hardware,semiconductor",Tech Industry
2026-06-17,Nvidia releases RTX Remix 1.5 with new RTX IO compression reducing mod file sizes by up to 37% — update also adds Smooth Normals and 'RTX Remix Skills' Agents,"Nvidia has updated RTX Remix with a bunch of new features that will help improve the fidelity and reduce the file size of modded games, along with the complexity of developing said mods.",https://www.tomshardware.com/pc-components/gpus/nvidia-releases-rtx-remix-1-5-with-new-rtx-io-compression-reducing-mod-file-sizes-by-up-to-37-percent-update-also-adds-smooth-normals-and-rtx-remix-skills-agents,Tom's Hardware,"hardware,semiconductor","GPUs,PC Components"
2026-06-17,"Researchers build brain-like memory device for AI sensors that may improve energy efficiency — phototransistor device combines light sensing, memory, and processing to cut data movement","Oregon State University researchers have developed a brain-inspired phototransistor that combines light sensing, memory, and signal processing in one device. The hardware can electronically control how long optical memories persist or fade, potentially improving energy efficiency in future AI vision systems.",https://www.tomshardware.com/tech-industry/artificial-intelligence/researchers-build-brain-like-memory-device-for-ai-sensors-that-may-improve-energy-efficiency-phototransistor-device-combines-light-sensing-memory-and-processing-to-cut-data-movement,Tom's Hardware,"hardware,semiconductor","Artificial Intelligence,Tech Industry"
2026-06-17,"Undersea cable connecting Egypt and Syria has been cut, state-owned telecom operator says — Damascus blames 'systematic sabotage campaign' as cause of damage","The Syrian government blamed a third party for the damage on its undersea cable that connects it to Egypt. Damascus didn't mention any specific state or non-state actor, but its location makes it a prime target for disruption.",https://www.tomshardware.com/networking/undersea-cable-connecting-egypt-and-syria-has-been-cut-damascus-blames-systematic-sabotage-campaign-as-cause-of-damage,Tom's Hardware,"hardware,semiconductor",Networking
2026-06-17,Nvidia-backed optics vendor to boost wafer output by 4x to meet AI interconnect demand,Jensen can't risk semiconductor supply chains derailing the AI hype train,https://www.theregister.com/networks/2026/06/17/nvidia-backed-optics-vendor-to-boost-wafer-output-by-4x-to-meet-ai-interconnect-demand/5257909,The Register,"datacenter,infrastructure",networks
2026-06-16,Intel-born networking tech resurfaces as InfiniBand alternative for DoE supers,Omni-Path lights up Lawrence Livermore system at 400 Gbps,https://www.theregister.com/hpc/2026/06/16/intel-born-networking-tech-resurfaces-as-infiniband-alternative-for-doe-supers/5256535,The Register,"datacenter,infrastructure",hpc
2026-06-16,AI and brain-computer interface allow speechless ALS patient to work a full-time job,"The hardware isn't new, but a UC Davis research team's machine learning-powered method of translating brain activity in an ALS patient into sentences with 92% accuracy is",https://www.theregister.com/science/2026/06/16/ai-and-brain-computer-interface-allow-speechless-als-patient-to-work-a-full-time-job/5256492,The Register,"datacenter,infrastructure",science
2026-06-16,"SMI's PCIe 6.0 SSD controller for consumer SSDs coming next year, but severe NAND shortages will get even worse in 2027 as AI data centers swallow supply — An interview with Silicon Motion's SVP Nelson Duann",Silicon Motion's Nelson Duann discusses NAND supply crisis in the consumer SSD market and the future of consumer storage.,https://www.tomshardware.com/pc-components/ssds/smis-pcie-6-0-ssd-controller-for-consumer-ssds-coming-next-year-but-severe-nand-shortages-will-get-even-worse-in-2027-as-ai-data-centers-swallow-supply-an-interview-with-silicon-motions-svp-nelson-duann,Tom's Hardware,"hardware,semiconductor","SSDs,PC Components,Storage"
2026-06-16,Commodore gets into the phone biz with Sailfish-powered retro 'Callback',"Ships sans email, web, or socials, but with plenty of beige plastic",https://www.theregister.com/personal-tech/2026/06/16/commodore-gets-into-the-phone-biz-with-sailfish-powered-retro-callback/5256186,The Register,"datacenter,infrastructure",personal tech
2026-06-16,There's no such thing as an agentic CPU,AI agents are a general-purpose workload no different from any other,https://www.theregister.com/systems/2026/06/16/there-is-no-one-cpu-to-rule-them-all-agents-otherwise/5255964,The Register,"datacenter,infrastructure",systems
2026-06-16,Python dev saved from disaster by intuition... and AI,"I'm sorry, Dave. I can't install that repo that will totally hose your system",https://www.theregister.com/ai-and-ml/2026/06/16/python-dev-saved-from-disaster-by-intuition-and-ai/5256632,The Register,"datacenter,infrastructure",ai and ml
2026-06-16,The new Siri makes one of Apple's most convenient OS features a cumbersome mess,"Goodbye, useful Spotlight; hello force-fed Apple intelligence bloatware that feels distressingly like Google AI Overviews",https://www.theregister.com/ai-and-ml/2026/06/16/the-new-siri-makes-one-of-apples-most-convenient-os-features-a-cumbersome-mess/5256591,The Register,"datacenter,infrastructure",ai and ml
2026-06-16,AMD's Mext buy shows how AI could solve the RAM shortage it created,"Running low on memory, can't afford more? The House of Zen's latest acquisition puts an AI spin on flash-based memory expansion",https://www.theregister.com/systems/2026/06/16/amds-mext-buy-shows-how-ai-could-solve-the-ram-shortage-it-created/5257352,The Register,"datacenter,infrastructure",systems
2026-06-16,"Intel’s performance-enhanced 18A-P process enters risk production — drop-in 18A upgrade promises 9% performance improvement at iso-power, cuts thermal resistance by 40%","Intel's enhanced 18A-P has entered risk production, laying the groundwork to ramp the node into full production in the coming months.",https://www.tomshardware.com/tech-industry/semiconductors/intels-performance-enhanced-18a-p-process-enters-risk-production-enhanced-node-promises-9-percent-performance-improvement-at-iso-power,Tom's Hardware,"hardware,semiconductor","Semiconductors,Tech Industry,Manufacturing"
2026-06-16,"Dell's $699 XPS 13 laptop is now available with the MacBook Neo in its sights — entry-level XPS design comes with Wildcat Lake, 8GB of RAM, and a 512GB SSD","Dell's $699 XPS 13 laptop ($599 for students) has the MacBook Neo in its sights, and it's now available sporting one of Intel's new entry-level Wildcat Lake CPUs.",https://www.tomshardware.com/laptops/dells-usd699-xps-13-laptop-is-now-available-with-the-macbook-neo-in-its-sights-entry-level-xps-design-comes-with-wildcat-lake-8gb-of-ram-and-a-512gb-ssd,Tom's Hardware,"hardware,semiconductor",Laptops
2026-06-16,SanDisk Optimus GX Pro 8100 8TB SSD Review — the undisputed king of high-capacity PCIe 5.0 SSDs,"The SanDisk Optimus GX Pro 8100 is a top-tier drive with excellent performance, exceptional random read latency, and good power efficiency. As you'd imagine, it just has a pricing issue.",https://www.tomshardware.com/pc-components/ssds/sandisk-optimus-gx-pro-8100-8tb-ssd-review,Tom's Hardware,"hardware,semiconductor","SSDs,PC Components,Storage"
2026-06-16,Build an elite AMD gaming PC around Gigabyte's X870 motherboard for $70 off — Gigabyte X870 Aorus Elite WiFi7 drops to $249,"The Gigabyte X870 Aorus Elite WiFi7 usually retails for $319..99, but the premium motherboard has gone on sale for $249.99.",https://www.tomshardware.com/pc-components/motherboards/build-an-elite-amd-gaming-pc-around-gigabytes-x870-motherboard-for-usd70-off-gigabyte-x870-aorus-elite-wifi7-drops-to-usd249,Tom's Hardware,"hardware,semiconductor","Motherboards,PC Components"
2026-06-16,"'The retail SSD market has almost disappeared,' says Silicon Motion exec — PC OEMs are buying third-party drives as direct NAND supply dries up",Vice president of client storage solutions at Silicon Motion warns that the retail SSD market has almost disappeared as NAND makers prioritize shipments of memory to AI data centers.,https://www.tomshardware.com/pc-components/ssds/the-retail-ssd-market-has-almost-disappeared-says-silicon-motion-exec-pc-oems-are-buying-third-party-drives-as-direct-nand-supply-dries-up,Tom's Hardware,"hardware,semiconductor","SSDs,PC Components,Storage"
2026-06-16,"Chinese fab SMIC's 7nm metal pitch beats Intel 18A but lags 38% on density, teardown finds — Huawei's sanctions-beating HiSilicon Kirin 9030 is the first subject of SemiAnalysis's new teardown lab","SemiAnalysis has published the first teardown from its new in-house lab, focusing on the minimum local metal pitch on SMIC’s third-gen 7nm at 32.5nm.",https://www.tomshardware.com/tech-industry/semiconductors/semianalysis-opens-its-own-chip-teardown-lab,Tom's Hardware,"hardware,semiconductor","Semiconductors,Tech Industry,Manufacturing"
2026-06-16,"Noctua finally releases its first AIO coolers — prices start at $220 for 240mm, features the company’s legendary A-series fans","Noctua just dropped its NL-LC1 AIO coolers on Amazon, with the 240mm option starting at $219.95. It also comes with an optional 80mm auxiliary fan to help keep other components cooler and reduce case fan speed.",https://www.tomshardware.com/pc-components/liquid-cooling/noctua-finally-releases-its-first-aio-coolers-prices-start-at-usd220-for-240mm-features-the-companys-legendary-a-series-fans,Tom's Hardware,"hardware,semiconductor","Liquid Cooling,PC Components,Cooling"
2026-06-16,"MSI MPG Coreliquid P22 360 Review: Low noise, strong performance, budget price","The MSI MPG Coreliquid P22 360 is a new AIO with a low price tag, strong thermal performance, and a 2.1-inch IPS display. We’ve tested this liquid cooler paired with AMD’s Ryzen 9 9950X3D CPU to benchmark thermal efficiency.",https://www.tomshardware.com/pc-components/liquid-cooling/msi-mpg-coreliquid-p22-360-review,Tom's Hardware,"hardware,semiconductor","Liquid Cooling,PC Components,Cooling"
2026-06-16,"Microsoft debuts Surface Pro and Surface Laptop with new jade green color and Qualcomm Snapdragon X2 chips — refreshed devices start at $1,499 with 16GB of RAM","Microsoft is updating the Surface Pro and Surface Laptop using the latest Qualcomm Snapdragon X2 chips, along with haptic feedback on the Laptop's touchpad and a new jade color.",https://www.tomshardware.com/laptops/microsoft-debuts-surface-pro-and-surface-laptop-with-new-jade-green-color-and-qualcomm-snapdragon-x2-chips-refreshed-devices-start-at-usd1-499-with-16gb-of-ram,Tom's Hardware,"hardware,semiconductor",Laptops
2026-06-16,"Qualcomm mulls taking over Jim Keller's Tenstorrent, report claims — deal for AI chipmaker would value the company at between $8 billion and $10 billion",Qualcomm is in talks to buy RISC-V-based AI accelerator and CPU developer Tenstorrent for $8 billion - $10 billion.,https://www.tomshardware.com/tech-industry/artificial-intelligence/qualcomm-mulls-taking-over-jim-kellers-tenstorrent-report-claims-deal-for-ai-chipmaker-would-value-the-company-at-between-usd8-billion-and-usd10-billion,Tom's Hardware,"hardware,semiconductor","Artificial Intelligence,Tech Industry"
2026-06-16,AGI AI858 2TB SSD Review — High-end PCIe 5 speeds on a budget,"The AGI AI858 is a wallet-friendly entry into the high-end PCIe 5.0 SSD playground with good random read latency, a bundled heatsink, and minimal trade-offs.",https://www.tomshardware.com/pc-components/ssds/agi-ai858-2tb-ssd-review,Tom's Hardware,"hardware,semiconductor","SSDs,PC Components,Storage"
2026-06-16,"Intel's one-two punch plan in desktop CPUs is taking shape — Z990 spotted, Nova Lake detailed, ‘Raptor Lake Next’ teased","Intel’s next-gen desktop plans are starting to take shape, and Computex entertained a lot of murmurs about what’s coming from Team Blue over the next year at the event.",https://www.tomshardware.com/pc-components/cpus/intels-one-two-punch-plan-in-desktop-cpus-is-taking-shape-z990-spotted-nova-lake-detailed-raptor-lake-next-teased,Tom's Hardware,"hardware,semiconductor","CPUs,PC Components"
2026-06-16,"Commodore announces Linux-based flip phone with ‘no social media, no browser’ — the Callback 8020 will be available in five retro colorways starting at $499, runs 99% of Android apps",After some teasing and a couple of red herrings Commodore today unveiled a retro-styled flip phone dubbed the Callback 8020.,https://www.tomshardware.com/phones/commodore-announces-linux-based-flip-phone-with-no-social-media-no-browser-the-callback-8020-will-be-available-in-five-retro-colorways-starting-at-usd499-runs-99-percent-of-android-apps,Tom's Hardware,"hardware,semiconductor",Phones
2025-09-16,"xAI’s Colossus 2 – First Gigawatt Datacenter In The World, Unique RL Methodology, Capital Raise","Much has been written about xAI’s Colossus 1. The Memphis build belongs in the history books: the largest AI training cluster, erected from scratch in 122 days. With roughly 200,000 H100/H200s and ~30,000 GB200 NVL72, it remains, today, the largest fully operational, single-coherent cluster (setting apart Google, master of multi-datacenter-training). However, Colossus 1’s ~300 MW [&#8230;]",https://semianalysis.com/2025/09/16/xais-colossus-2-first-gigawatt-datacenter/,SemiAnalysis,"semiconductor,analysis",Archive
2025-09-10,Another Giant Leap: The Rubin CPX Specialized Accelerator & Rack,"Nvidia announced the Rubin CPX, a solution that is specifically designed to be optimized for the prefill phase, with the single-die Rubin CPX heavily emphasizing compute FLOPS over memory bandwidth. This is a game changer for inference, and its significance is surpassed only by the March 2024 announcement of the GB200 NVL72 Oberon rack-scale form [&#8230;]",https://semianalysis.com/2025/09/10/another-giant-leap-the-rubin-cpx-specialized-accelerator-rack/,SemiAnalysis,"semiconductor,analysis","Archive,Accelerators,Hardware Architecture"
2025-09-08,"Huawei Ascend Production Ramp: Die Banks, TSMC Continued Production, HBM is The Bottleneck",Compute is the lifeblood of AI. He who controls the spice controls the universe the compute will control the production of tokens and reap the benefits of AI. Without compute you do not have a seat at the table. The United States technology community is all in on compute and AI as the next platform [&#8230;],https://semianalysis.com/2025/09/08/huawei-ascend-production-ramp/,SemiAnalysis,"semiconductor,analysis","Archive,Accelerators,AI Infrastructure,Export Controls,Foundries,Semiconductors,Supply Chain"
2025-09-03,Amazon’s AI Resurgence: AWS & Anthropic’s Multi-Gigawatt Trainium Expansion,"Two-and-a-half years ago, we flagged a looming “cloud crisis” at AWS. Today, the evidence has mounted. AWS is the crown jewel of the Amazon empire, generating ~60% of group profits, and dominating the lucrative Cloud Computing market. But it struggles to translate this strength into the new GPU/XPU Cloud era. Microsoft Azure now leads the [&#8230;]",https://semianalysis.com/2025/09/03/amazons-ai-resurgence-aws-anthropics-multi-gigawatt-trainium-expansion/,SemiAnalysis,"semiconductor,analysis",Archive
2025-08-20,"H100 vs GB200 NVL72 Training Benchmarks – Power, TCO, and Reliability Analysis, Software Improvement Over Time","Frontier model training has pushed GPUs and AI systems to their absolute limits, making cost, efficiency, power, performance per TCO, and reliability central to the discussion on effective training. The Hopper vs Blackwell comparisons are not as simple as Nvidia would have you believe. In this report, we will start by present the results of [&#8230;]",https://semianalysis.com/2025/08/20/h100-vs-gb200-nvl72-training-benchmarks/,SemiAnalysis,"semiconductor,analysis","Archive,Accelerators,AI Infrastructure,Chip Design,Hardware Architecture,LLMs"
2025-08-13,GPT-5 Set the Stage for Ad Monetization and the SuperApp,"To many power users (Pro and Plus), GPT5 was a disappointing release. But with closer inspection, the real release is focused on the vast majority of ChatGPT’s users, which is the 700m+ free userbase that is growing rapidly. Power users should be disappointed; this release wasn’t for them. The real consumer opportunity for OpenAI lies [&#8230;]",https://semianalysis.com/2025/08/13/gpt-5-ad-monetization-and-the-superapp/,SemiAnalysis,"semiconductor,analysis","Archive,LLMs"
2025-08-12,Scaling the Memory Wall: The Rise and Roadmap of HBM,"The first portion of this report will explain HBM, the manufacturing process, dynamics between vendors, KVCache offload, disaggregated prefill decode, and wide / high-rank EP. The rest of the report will dive deeply into the future of HBM. We will cover the revolutionary change coming to HBM4 with custom base dies for HBM, what various [&#8230;]",https://semianalysis.com/2025/08/12/scaling-the-memory-wall-the-rise-and-roadmap-of-hbm/,SemiAnalysis,"semiconductor,analysis","Archive,HBM,Semiconductors,Supply Chain"
2025-07-30,Robotics Levels of Autonomy,"Robots have powered manufacturing for decades, yet they stayed single-purpose and thrived only in perfect settings. Previous attempts at intelligent machines overpromised and underdelivered. But they were too early. Today, modern AI paradigms convert most robot roadblocks into data problems and push machines toward capabilities once thought impossible. As these models absorb real-world experience, robots [&#8230;]",https://semianalysis.com/2025/07/30/robotics-levels-of-autonomy/,SemiAnalysis,"semiconductor,analysis","Archive,Robotics"
2025-07-21,"Intel 18A Details & Cost, Future of DRAM 4F2 vs 3D, Backside Power Adoption (or Not), China’s FlipFET, Digital Twins from Atoms to Fabs, and More","Long time readers will recall that SemiAnalysis covers more than just datacenters and AMD. Today we’re back to semiconductors with a tech-focused roundup of the best from this year’s VLSI conference, the premiere design and integration. That includes the latest in chips manufacturing: fab digital twins, the future of advanced logic transistors and interconnects, DRAM [&#8230;]",https://semianalysis.com/2025/07/21/vlsi2025/,SemiAnalysis,"semiconductor,analysis","Archive,Chip Design,Foundries,Semiconductors,Wafer Fab Equipment"
2025-07-11,"Meta Superintelligence – Leadership Compute, Talent, and Data","Meta’s shocking purchase of 49% of Scale AI at a ~$30B valuation shows that money is of no concern for the $100B annual cashflow ad machine. Despite seemingly unlimited resources, Meta has been falling behind foundation labs in model performance.",https://semianalysis.com/2025/07/11/meta-superintelligence-leadership-compute-talent-and-data/,SemiAnalysis,"semiconductor,analysis","Archive,Datacenter,Hyperscaler"
